X,CH1,Start,Increment,
Sequence,Volt,-1.320000e-01,2.000000e-04
0,3.60e-01,
1,4.20e-01,
2,4.20e-01,
3,3.60e-01,
4,4.20e-01,
5,3.40e-01,
6,3.80e-01,
7,3.00e-01,
8,3.40e-01,
9,2.60e-01,
10,3.00e-01,
11,2.20e-01,
12,2.80e-01,
13,2.00e-01,
14,2.40e-01,
15,1.60e-01,
16,2.20e-01,
17,1.20e-01,
18,1.80e-01,
19,1.00e-01,
20,1.40e-01,
21,8.00e-02,
22,1.20e-01,
23,4.00e-02,
24,1.00e-01,
25,2.00e-02,
26,6.00e-02,
27,0.00e+00,
28,4.00e-02,
29,-2.00e-02,
30,4.00e-02,
31,-4.00e-02,
32,0.00e+00,
33,-8.00e-02,
34,-2.00e-02,
35,-8.00e-02,
36,-4.00e-02,
37,-1.00e-01,
38,-6.00e-02,
39,-1.20e-01,
40,-8.00e-02,
41,-1.40e-01,
42,-8.00e-02,
43,-1.60e-01,
44,-1.00e-01,
45,-1.80e-01,
46,-1.80e-01,
47,-1.20e-01,
48,-2.00e-01,
49,-1.40e-01,
50,-1.60e-01,
51,-2.20e-01,
52,-1.60e-01,
53,-2.40e-01,
54,-1.80e-01,
55,-2.40e-01,
56,-2.00e-01,
57,-2.60e-01,
58,-2.00e-01,
59,-2.80e-01,
60,-2.80e-01,
61,-2.20e-01,
62,-2.80e-01,
63,-2.20e-01,
64,-3.00e-01,
65,-2.40e-01,
66,-2.60e-01,
67,-3.20e-01,
68,-3.20e-01,
69,-2.60e-01,
70,-2.60e-01,
71,-3.40e-01,
72,-2.80e-01,
73,-3.40e-01,
74,-2.80e-01,
75,-3.60e-01,
76,-3.60e-01,
77,-3.00e-01,
78,-3.60e-01,
79,-3.00e-01,
80,-3.20e-01,
81,-3.80e-01,
82,-3.20e-01,
83,-3.80e-01,
84,-3.40e-01,
85,-3.80e-01,
86,-3.40e-01,
87,-3.80e-01,
88,-4.00e-01,
89,-3.40e-01,
90,-4.00e-01,
91,-3.40e-01,
92,-4.00e-01,
93,-3.60e-01,
94,-4.20e-01,
95,-3.60e-01,
96,-3.60e-01,
97,-4.40e-01,
98,-4.40e-01,
99,-3.60e-01,
100,-3.80e-01,
101,-4.40e-01,
102,-3.80e-01,
103,-4.40e-01,
104,-4.00e-01,
105,-4.40e-01,
106,-4.00e-01,
107,-4.60e-01,
108,-4.00e-01,
109,-4.60e-01,
110,-4.00e-01,
111,-4.60e-01,
112,-4.00e-01,
113,-4.60e-01,
114,-4.20e-01,
115,-4.60e-01,
116,-4.20e-01,
117,-4.80e-01,
118,-4.20e-01,
119,-4.80e-01,
120,-4.20e-01,
121,-4.80e-01,
122,-4.80e-01,
123,-4.20e-01,
124,-4.20e-01,
125,-5.00e-01,
126,-4.40e-01,
127,-5.00e-01,
128,-4.40e-01,
129,-5.00e-01,
130,-4.80e-01,
131,-4.00e-01,
132,-4.40e-01,
133,-3.40e-01,
134,-3.80e-01,
135,-3.00e-01,
136,-3.60e-01,
137,-2.60e-01,
138,-3.20e-01,
139,-2.40e-01,
140,-2.80e-01,
141,-2.00e-01,
142,-2.40e-01,
143,-1.60e-01,
144,-2.20e-01,
145,-1.60e-01,
146,-1.80e-01,
147,-1.20e-01,
148,-1.60e-01,
149,-1.00e-01,
150,-1.40e-01,
151,-6.00e-02,
152,-1.20e-01,
153,-4.00e-02,
154,-1.00e-01,
155,-2.00e-02,
156,-8.00e-02,
157,0.00e+00,
158,-6.00e-02,
159,2.00e-02,
160,-2.00e-02,
161,4.00e-02,
162,0.00e+00,
163,6.00e-02,
164,2.00e-02,
165,8.00e-02,
166,2.00e-02,
167,1.00e-01,
168,4.00e-02,
169,1.20e-01,
170,6.00e-02,
171,1.20e-01,
172,8.00e-02,
173,1.40e-01,
174,1.00e-01,
175,1.60e-01,
176,1.00e-01,
177,1.80e-01,
178,1.20e-01,
179,1.80e-01,
180,1.20e-01,
181,2.00e-01,
182,1.40e-01,
183,2.20e-01,
184,1.60e-01,
185,2.20e-01,
186,2.20e-01,
187,1.60e-01,
188,1.80e-01,
189,2.40e-01,
190,1.80e-01,
191,2.40e-01,
192,2.00e-01,
193,2.60e-01,
194,2.60e-01,
195,2.00e-01,
196,2.20e-01,
197,2.80e-01,
198,2.20e-01,
199,2.80e-01,
200,2.20e-01,
201,3.00e-01,
202,3.00e-01,
203,2.40e-01,
204,2.40e-01,
205,3.00e-01,
206,2.60e-01,
207,3.20e-01,
208,3.20e-01,
209,2.60e-01,
210,3.20e-01,
211,2.60e-01,
212,3.40e-01,
213,2.80e-01,
214,3.40e-01,
215,2.80e-01,
216,2.80e-01,
217,3.40e-01,
218,3.40e-01,
219,3.00e-01,
220,3.40e-01,
221,3.00e-01,
222,3.00e-01,
223,3.60e-01,
224,3.60e-01,
225,3.00e-01,
226,3.60e-01,
227,3.20e-01,
228,3.20e-01,
229,3.80e-01,
230,3.20e-01,
231,3.80e-01,
232,3.80e-01,
233,3.20e-01,
234,3.80e-01,
235,3.20e-01,
236,3.20e-01,
237,4.00e-01,
238,4.00e-01,
239,3.40e-01,
240,4.00e-01,
241,3.40e-01,
242,4.00e-01,
243,3.40e-01,
244,4.00e-01,
245,3.40e-01,
