X,CH1,Start,Increment,
Sequence,Volt,-2.400000e-02,2.000000e-05
0,-1.00e-01,
1,-7.60e-02,
2,-1.00e-01,
3,-8.00e-02,
4,-1.00e-01,
5,-8.40e-02,
6,-1.00e-01,
7,-8.40e-02,
8,-8.80e-02,
9,-1.08e-01,
10,-8.80e-02,
11,-1.08e-01,
12,-1.12e-01,
13,-8.80e-02,
14,-1.08e-01,
15,-8.80e-02,
16,-8.80e-02,
17,-1.12e-01,
18,-9.60e-02,
19,-1.16e-01,
20,-9.20e-02,
21,-1.16e-01,
22,-1.04e-01,
23,-1.16e-01,
24,-1.20e-01,
25,-9.60e-02,
26,-1.00e-01,
27,-1.20e-01,
28,-1.08e-01,
29,-1.28e-01,
30,-1.24e-01,
31,-1.04e-01,
32,-1.04e-01,
33,-1.28e-01,
34,-1.04e-01,
35,-1.28e-01,
36,-1.08e-01,
37,-1.32e-01,
38,-1.08e-01,
39,-1.32e-01,
40,-1.12e-01,
41,-1.36e-01,
42,-1.20e-01,
43,-1.36e-01,
44,-1.16e-01,
45,-1.36e-01,
46,-1.36e-01,
47,-1.12e-01,
48,-1.44e-01,
49,-1.20e-01,
50,-1.20e-01,
51,-1.44e-01,
52,-1.44e-01,
53,-1.24e-01,
54,-1.24e-01,
55,-1.48e-01,
56,-1.48e-01,
57,-1.24e-01,
58,-1.48e-01,
59,-1.32e-01,
60,-1.52e-01,
61,-1.28e-01,
62,-1.28e-01,
63,-1.52e-01,
64,-1.52e-01,
65,-1.36e-01,
66,-1.36e-01,
67,-1.60e-01,
68,-1.56e-01,
69,-1.32e-01,
70,-1.36e-01,
71,-1.60e-01,
72,-1.60e-01,
73,-1.40e-01,
74,-1.44e-01,
75,-1.64e-01,
76,-1.40e-01,
77,-1.64e-01,
78,-1.64e-01,
79,-1.40e-01,
80,-1.64e-01,
81,-1.40e-01,
82,-1.60e-01,
83,-1.36e-01,
84,-1.52e-01,
85,-1.36e-01,
86,-1.28e-01,
87,-1.52e-01,
88,-1.28e-01,
89,-1.52e-01,
90,-1.48e-01,
91,-1.24e-01,
92,-1.48e-01,
93,-1.20e-01,
94,-1.44e-01,
95,-1.20e-01,
96,-1.36e-01,
97,-1.16e-01,
98,-1.32e-01,
99,-1.08e-01,
100,-1.08e-01,
101,-1.32e-01,
102,-1.08e-01,
103,-1.32e-01,
104,-1.04e-01,
105,-1.28e-01,
106,-1.04e-01,
107,-1.28e-01,
108,-1.20e-01,
109,-9.60e-02,
110,-1.16e-01,
111,-1.00e-01,
112,-9.20e-02,
113,-1.16e-01,
114,-1.12e-01,
115,-9.20e-02,
116,-1.12e-01,
117,-8.80e-02,
118,-1.08e-01,
119,-8.80e-02,
120,-8.40e-02,
121,-1.04e-01,
122,-1.00e-01,
123,-8.40e-02,
124,-1.00e-01,
125,-7.60e-02,
126,-1.00e-01,
127,-7.20e-02,
128,-9.60e-02,
129,-6.80e-02,
130,-7.20e-02,
131,-9.60e-02,
132,-6.80e-02,
133,-9.20e-02,
134,-8.40e-02,
135,-6.80e-02,
136,-6.80e-02,
137,-8.40e-02,
138,-8.40e-02,
139,-6.00e-02,
140,-5.60e-02,
141,-8.00e-02,
142,-5.60e-02,
143,-8.00e-02,
144,-7.20e-02,
145,-5.60e-02,
146,-5.60e-02,
147,-7.20e-02,
148,-5.20e-02,
149,-7.20e-02,
150,-5.20e-02,
151,-6.80e-02,
152,-6.40e-02,
153,-4.40e-02,
154,-6.40e-02,
155,-4.00e-02,
156,-4.00e-02,
157,-6.00e-02,
158,-6.00e-02,
159,-3.60e-02,
160,-5.20e-02,
