X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.336000e-02,2.000000e-05
0,-3.40e-02,-1.20e-03,
1,-8.00e-02,-4.80e-03,
2,-6.80e-02,-4.80e-03,
3,-4.20e-02,-1.20e-03,
4,-4.20e-02,-2.00e-03,
5,-7.80e-02,-5.20e-03,
6,-7.40e-02,-4.80e-03,
7,-4.80e-02,-1.60e-03,
8,-4.80e-02,-1.60e-03,
9,-6.80e-02,-4.80e-03,
10,-4.20e-02,-1.60e-03,
11,-8.00e-02,-4.80e-03,
12,-7.40e-02,-1.20e-03,
13,-4.60e-02,-4.80e-03,
14,-7.60e-02,-2.00e-03,
15,-4.80e-02,-4.80e-03,
16,-7.60e-02,-1.60e-03,
17,-4.80e-02,-5.20e-03,
18,-7.60e-02,-4.80e-03,
19,-5.00e-02,-1.20e-03,
20,-4.20e-02,-4.80e-03,
21,-7.60e-02,-1.60e-03,
22,-4.60e-02,-1.20e-03,
23,-8.20e-02,-5.60e-03,
24,-7.80e-02,-5.20e-03,
25,-4.80e-02,-2.00e-03,
26,-4.80e-02,-5.20e-03,
27,-7.80e-02,-2.40e-03,
28,-5.00e-02,-1.60e-03,
29,-7.60e-02,-5.20e-03,
30,-4.60e-02,-2.00e-03,
31,-8.00e-02,-5.20e-03,
32,-7.60e-02,-2.00e-03,
33,-4.60e-02,-5.20e-03,
34,-4.60e-02,-2.00e-03,
35,-7.80e-02,-6.00e-03,
36,-5.00e-02,-4.80e-03,
37,-7.40e-02,-2.00e-03,
38,-7.60e-02,-4.80e-03,
39,-5.20e-02,-1.60e-03,
40,-4.60e-02,-1.60e-03,
41,-7.40e-02,-5.20e-03,
42,-5.00e-02,-2.00e-03,
43,-7.20e-02,-5.20e-03,
44,-4.20e-02,-4.80e-03,
45,-7.40e-02,-1.60e-03,
46,-7.40e-02,-4.80e-03,
47,-4.60e-02,-8.00e-04,
48,-7.00e-02,-1.60e-03,
49,-4.80e-02,-5.20e-03,
50,-7.60e-02,-1.60e-03,
51,-3.40e-02,-5.20e-03,
52,-6.80e-02,-2.00e-03,
53,-4.60e-02,-5.20e-03,
54,-7.40e-02,-1.60e-03,
55,-4.60e-02,-4.80e-03,
56,-4.80e-02,-4.40e-03,
57,-6.80e-02,-1.20e-03,
58,-6.80e-02,-4.80e-03,
59,-4.60e-02,-1.60e-03,
60,-4.60e-02,-1.20e-03,
61,-7.20e-02,-4.80e-03,
62,-6.60e-02,-8.00e-04,
63,-4.20e-02,-4.80e-03,
64,-6.80e-02,-4.40e-03,
65,-4.20e-02,-1.20e-03,
66,-6.60e-02,-4.80e-03,
67,-3.80e-02,-1.20e-03,
68,-6.60e-02,-2.00e-03,
69,-4.20e-02,-4.00e-03,
70,-4.20e-02,-2.00e-03,
71,-6.60e-02,-4.40e-03,
72,-6.20e-02,-4.00e-03,
73,-4.00e-02,-1.20e-03,
74,-6.20e-02,-4.00e-03,
75,-4.00e-02,-1.20e-03,
76,-6.00e-02,-4.00e-03,
77,-3.60e-02,-1.20e-03,
78,-6.20e-02,-1.20e-03,
79,-3.60e-02,-4.00e-03,
80,-3.20e-02,-8.00e-04,
81,-5.80e-02,-4.40e-03,
82,-3.40e-02,-3.60e-03,
83,-5.80e-02,-4.00e-04,
84,-5.40e-02,-4.00e-04,
85,-3.20e-02,-3.60e-03,
86,-5.80e-02,-4.00e-03,
87,-3.20e-02,0.00e+00,
88,-5.40e-02,-8.00e-04,
89,-2.80e-02,-3.60e-03,
90,-3.20e-02,0.00e+00,
91,-4.80e-02,-3.60e-03,
92,-2.60e-02,-3.20e-03,
93,-5.20e-02,0.00e+00,
94,-2.60e-02,0.00e+00,
95,-5.20e-02,-3.20e-03,
96,-4.60e-02,-3.20e-03,
97,-2.40e-02,4.00e-04,
98,-4.60e-02,-2.80e-03,
99,-2.40e-02,0.00e+00,
100,-4.20e-02,4.00e-04,
101,-2.40e-02,-3.20e-03,
102,-1.80e-02,0.00e+00,
103,-4.40e-02,-3.60e-03,
104,-2.00e-02,0.00e+00,
105,-4.20e-02,-3.20e-03,
106,-3.80e-02,-2.80e-03,
107,-1.40e-02,-4.00e-04,
108,-4.00e-02,-2.80e-03,
109,-1.80e-02,0.00e+00,
110,-3.80e-02,-4.00e-04,
111,-1.80e-02,-2.80e-03,
112,-3.40e-02,-2.80e-03,
113,-1.40e-02,0.00e+00,
114,-3.00e-02,4.00e-04,
115,-1.20e-02,-2.40e-03,
116,-2.80e-02,-2.80e-03,
117,-1.20e-02,8.00e-04,
118,-2.80e-02,1.20e-03,
119,-8.00e-03,-2.40e-03,
120,-4.00e-03,-2.40e-03,
121,-3.20e-02,1.20e-03,
122,-2.40e-02,1.20e-03,
123,-6.00e-03,-2.00e-03,
124,-2.40e-02,-2.00e-03,
125,-4.00e-03,1.20e-03,
126,-2.80e-02,-2.00e-03,
127,-2.00e-03,1.20e-03,
128,-2.00e-02,2.00e-03,
129,0.00e+00,-2.00e-03,
130,-2.00e-02,-2.00e-03,
131,4.00e-03,2.00e-03,
132,-1.40e-02,1.60e-03,
133,4.00e-03,-1.60e-03,
134,1.00e-02,1.60e-03,
135,-1.60e-02,-1.20e-03,
136,1.00e-02,-1.60e-03,
137,-1.00e-02,2.00e-03,
138,-1.40e-02,1.60e-03,
139,1.40e-02,-1.20e-03,
140,1.80e-02,2.00e-03,
141,-1.00e-02,-1.60e-03,
142,1.80e-02,-8.00e-04,
143,-1.00e-02,2.80e-03,
144,-6.00e-03,2.40e-03,
145,2.00e-02,-8.00e-04,
146,-6.00e-03,2.40e-03,
147,1.80e-02,-8.00e-04,
148,-2.00e-03,2.40e-03,
149,1.80e-02,-4.00e-04,
150,2.60e-02,-4.00e-04,
151,-4.00e-03,3.60e-03,
152,4.00e-03,-4.00e-04,
153,3.00e-02,3.60e-03,
154,4.00e-03,-4.00e-04,
155,2.80e-02,2.40e-03,
156,2.00e-03,0.00e+00,
157,3.00e-02,3.20e-03,
158,2.00e-03,0.00e+00,
159,3.00e-02,3.20e-03,
160,3.00e-02,0.00e+00,
161,8.00e-03,3.20e-03,
162,1.20e-02,0.00e+00,
163,3.60e-02,4.00e-03,
164,1.00e-02,8.00e-04,
165,4.00e-02,4.00e-03,
166,3.80e-02,3.60e-03,
167,1.20e-02,4.00e-04,
168,3.40e-02,8.00e-04,
169,2.20e-02,3.60e-03,
170,1.60e-02,4.00e-03,
171,4.60e-02,8.00e-04,
172,2.00e-02,8.00e-04,
173,4.60e-02,5.20e-03,
