X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
0,-1.08e+01,
1,9.60e+00,
2,1.00e+01,
3,-1.00e+01,
4,-1.08e+01,
5,1.00e+01,
6,1.00e+01,
7,-1.00e+01,
8,-1.08e+01,
9,9.60e+00,
10,1.00e+01,
11,-1.00e+01,
12,-1.08e+01,
13,1.00e+01,
14,9.60e+00,
15,-1.00e+01,
16,-1.00e+01,
17,1.00e+01,
18,1.00e+01,
19,-1.00e+01,
20,-1.04e+01,
21,1.00e+01,
22,1.00e+01,
23,-1.04e+01,
24,-1.08e+01,
25,9.60e+00,
26,1.00e+01,
27,-1.04e+01,
28,-1.08e+01,
29,1.00e+01,
30,1.00e+01,
31,-1.08e+01,
32,-1.08e+01,
33,1.00e+01,
34,9.60e+00,
35,-1.04e+01,
36,-1.08e+01,
37,1.00e+01,
38,1.00e+01,
39,-1.00e+01,
40,-1.08e+01,
41,9.60e+00,
42,1.00e+01,
43,-1.00e+01,
44,-1.04e+01,
45,9.60e+00,
46,1.00e+01,
47,-1.00e+01,
48,-1.08e+01,
49,9.60e+00,
50,9.60e+00,
51,-1.00e+01,
52,-1.00e+01,
53,1.00e+01,
54,1.00e+01,
55,-1.00e+01,
56,-1.00e+01,
57,1.00e+01,
58,1.00e+01,
59,-1.00e+01,
60,-1.00e+01,
61,1.00e+01,
62,9.60e+00,
63,-1.00e+01,
64,-1.00e+01,
65,1.00e+01,
66,1.00e+01,
67,-1.00e+01,
68,-1.00e+01,
69,1.00e+01,
70,1.00e+01,
71,-1.00e+01,
72,-1.00e+01,
73,1.00e+01,
74,1.04e+01,
75,-1.00e+01,
76,-1.00e+01,
77,9.60e+00,
78,1.00e+01,
79,-1.00e+01,
80,-1.00e+01,
81,1.00e+01,
82,1.00e+01,
83,-1.00e+01,
84,-1.00e+01,
85,1.00e+01,
86,1.04e+01,
87,-1.00e+01,
88,-1.00e+01,
89,1.00e+01,
90,1.04e+01,
91,-1.00e+01,
92,-1.00e+01,
93,9.60e+00,
94,1.00e+01,
95,-1.00e+01,
96,-1.00e+01,
97,1.00e+01,
98,1.04e+01,
99,-1.00e+01,
100,-1.00e+01,
101,9.60e+00,
102,1.04e+01,
103,-1.00e+01,
104,-1.00e+01,
105,1.00e+01,
106,1.04e+01,
107,-1.00e+01,
108,-1.04e+01,
109,1.00e+01,
110,1.04e+01,
111,-1.00e+01,
112,-1.08e+01,
113,1.00e+01,
114,1.04e+01,
115,-1.00e+01,
116,-1.08e+01,
117,9.60e+00,
118,1.00e+01,
119,-1.00e+01,
120,-1.08e+01,
121,9.60e+00,
122,1.00e+01,
123,-1.00e+01,
124,-1.08e+01,
125,1.00e+01,
126,1.00e+01,
127,-1.00e+01,
128,-1.08e+01,
129,9.60e+00,
130,1.00e+01,
131,-1.00e+01,
132,-1.08e+01,
133,1.00e+01,
134,1.00e+01,
135,-1.00e+01,
136,-1.08e+01,
137,9.60e+00,
138,1.04e+01,
139,-8.40e+00,
140,-8.80e+00,
141,1.00e+01,
142,9.60e+00,
143,-1.00e+01,
144,-1.08e+01,
145,8.80e+00,
146,9.20e+00,
147,-1.04e+01,
148,-1.08e+01,
149,9.60e+00,
150,1.00e+01,
151,-1.00e+01,
152,-1.08e+01,
153,1.00e+01,
154,1.00e+01,
155,-1.00e+01,
156,-1.08e+01,
157,9.60e+00,
158,1.00e+01,
159,-1.00e+01,
160,-1.04e+01,
161,9.60e+00,
162,1.00e+01,
163,-1.00e+01,
164,-1.08e+01,
165,1.00e+01,
166,1.00e+01,
167,-1.00e+01,
168,-1.08e+01,
169,1.00e+01,
170,1.00e+01,
171,-1.00e+01,
172,-1.08e+01,
173,1.00e+01,
174,1.00e+01,
175,-1.00e+01,
176,-1.08e+01,
177,1.00e+01,
178,1.00e+01,
179,-1.00e+01,
180,-1.08e+01,
181,1.00e+01,
182,1.00e+01,
183,-1.00e+01,
184,-1.08e+01,
185,9.60e+00,
186,9.60e+00,
187,-1.00e+01,
188,-1.04e+01,
189,1.00e+01,
190,1.00e+01,
191,-1.00e+01,
192,-1.08e+01,
193,9.60e+00,
194,1.00e+01,
195,-1.00e+01,
196,-1.08e+01,
197,9.60e+00,
198,1.00e+01,
199,-1.00e+01,
200,-1.08e+01,
201,9.60e+00,
202,1.00e+01,
203,-1.00e+01,
204,-1.08e+01,
205,9.60e+00,
206,1.00e+01,
207,-1.00e+01,
208,-1.08e+01,
209,9.60e+00,
210,1.00e+01,
211,-1.00e+01,
212,-1.08e+01,
213,9.60e+00,
214,1.00e+01,
215,-1.00e+01,
216,-1.08e+01,
217,1.00e+01,
218,1.00e+01,
219,-1.00e+01,
220,-1.04e+01,
221,9.60e+00,
222,1.00e+01,
223,-1.00e+01,
224,-1.00e+01,
225,9.60e+00,
226,1.00e+01,
