X,CH1,Start,Increment,
Sequence,Volt,-3.000000e+00,5.000000e-03
0,-3.40e+00,
1,4.60e+00,
2,1.80e+00,
3,-5.80e+00,
4,-2.60e+00,
5,5.00e+00,
6,1.60e+00,
7,-5.80e+00,
8,-2.80e+00,
9,5.00e+00,
10,1.80e+00,
11,-5.60e+00,
12,-2.60e+00,
13,5.20e+00,
14,2.00e+00,
15,-5.60e+00,
16,-2.20e+00,
17,5.20e+00,
18,2.20e+00,
19,-5.40e+00,
20,-2.40e+00,
21,5.20e+00,
22,2.20e+00,
23,-5.60e+00,
24,-2.60e+00,
25,5.20e+00,
26,2.20e+00,
27,-5.60e+00,
28,-2.60e+00,
29,5.20e+00,
30,2.20e+00,
31,-5.40e+00,
32,-2.20e+00,
33,5.20e+00,
34,2.60e+00,
35,-5.20e+00,
36,-2.00e+00,
37,5.40e+00,
38,2.20e+00,
39,-5.20e+00,
40,-2.20e+00,
41,5.40e+00,
42,2.20e+00,
43,-5.40e+00,
44,-2.40e+00,
45,5.20e+00,
46,2.00e+00,
47,-5.60e+00,
48,-2.40e+00,
49,5.00e+00,
50,2.00e+00,
51,-5.80e+00,
52,-2.40e+00,
53,5.00e+00,
54,2.00e+00,
55,-5.80e+00,
56,-2.40e+00,
57,5.20e+00,
58,2.20e+00,
59,-5.60e+00,
60,-2.40e+00,
61,5.20e+00,
62,2.20e+00,
63,-5.60e+00,
64,-2.60e+00,
65,5.20e+00,
66,2.20e+00,
67,-5.60e+00,
68,-2.60e+00,
69,5.20e+00,
70,2.20e+00,
71,-5.20e+00,
72,-2.40e+00,
73,5.20e+00,
74,2.20e+00,
75,-5.40e+00,
76,-2.40e+00,
77,5.20e+00,
78,2.20e+00,
79,-5.60e+00,
80,-2.40e+00,
81,5.40e+00,
82,2.20e+00,
83,-5.40e+00,
84,-2.60e+00,
85,5.20e+00,
86,2.20e+00,
87,-5.40e+00,
88,-2.40e+00,
89,5.20e+00,
90,2.20e+00,
91,-5.40e+00,
92,-2.40e+00,
93,5.40e+00,
94,2.20e+00,
95,-5.20e+00,
96,-2.00e+00,
97,5.20e+00,
98,2.20e+00,
99,-5.40e+00,
100,-2.20e+00,
101,5.20e+00,
102,2.20e+00,
103,-5.40e+00,
104,-2.20e+00,
105,5.20e+00,
106,2.20e+00,
107,-5.20e+00,
108,-2.40e+00,
109,5.40e+00,
110,2.40e+00,
111,-5.40e+00,
112,-2.40e+00,
113,5.40e+00,
114,2.20e+00,
115,-5.40e+00,
116,-2.20e+00,
117,5.40e+00,
118,2.40e+00,
119,-5.40e+00,
120,-2.40e+00,
121,5.20e+00,
122,2.20e+00,
123,-5.40e+00,
124,-2.40e+00,
125,5.40e+00,
126,2.20e+00,
127,-5.20e+00,
128,-2.40e+00,
129,5.40e+00,
130,2.20e+00,
131,-5.40e+00,
132,-2.40e+00,
133,5.40e+00,
134,2.40e+00,
135,-5.40e+00,
136,-2.20e+00,
137,5.40e+00,
138,2.40e+00,
139,-5.40e+00,
140,-2.40e+00,
141,5.20e+00,
142,2.20e+00,
143,-5.60e+00,
144,-2.60e+00,
145,5.20e+00,
146,2.20e+00,
147,-5.60e+00,
148,-2.60e+00,
149,5.20e+00,
150,2.20e+00,
151,-5.40e+00,
152,-2.60e+00,
153,5.20e+00,
154,2.20e+00,
155,-5.40e+00,
156,-2.60e+00,
157,5.20e+00,
158,2.20e+00,
159,-5.60e+00,
160,-3.00e+00,
161,5.00e+00,
162,2.20e+00,
163,-4.60e+00,
164,-1.00e+00,
165,7.60e+00,
166,4.40e+00,
167,-4.40e+00,
168,-2.00e+00,
169,4.40e+00,
170,1.40e+00,
171,-6.20e+00,
172,-3.20e+00,
173,5.00e+00,
174,2.00e+00,
175,-5.80e+00,
176,-3.00e+00,
177,5.00e+00,
178,2.20e+00,
179,-5.60e+00,
180,-3.00e+00,
181,5.20e+00,
182,2.00e+00,
